				 充電站   1號( 333,   0)2個空位  充電站   2號(  28,   2)1個空位  充電站   3號( 196,   4)5個空位  充電站   4號( 685,   8)1個空位  充電站   5號( 132,   9)1個空位  充電站   6號( 504,   9)4個空位  充電站   7號( 545,  13)4個空位  充電站   8號( 506,  16)3個空位  充電站   9號( 871,  16)1個空位  充電站  10號( 970,  17)0個空位  充電站  11號( 277,  19)5個空位  充電站  12號( 901,  21)4個空位  充電站  13號( 646,  24)2個空位  充電站  14號( 139,  25)2個空位  充電站  15號( 176,  34)5個空位  充電站  16號( 675,  36)4個空位  充電站  17號( 181,  39)3個空位  充電站  18號( 241,  47)2個空位  充電站  19號( 611,  54)2個空位  充電站  20號( 888,  60)1個空位  充電站  21號( 706,  61)1個空位  充電站  22號( 995,  62)2個空位  充電站  23號( 768,  64)1個空位  充電站  24號( 645,  65)5個空位  充電站  25號( 500,  66)1個空位  充電站  26號( 264,  67)4個空位  充電站  27號( 627,  74)2個空位  充電站  28號( 219,  76)0個空位  充電站  29號( 724,  81)0個空位  充電站  30號( 968,  82)5個空位  充電站  31號( 760,  84)4個空位  充電站  32號( 147,  85)1個空位  充電站  33號( 945,  87)1個空位  充電站  34號( 170,  94)5個空位  充電站  35號( 213,  94)1個空位  充電站  36號( 124,  96)3個空位  充電站  37號( 306, 100)3個空位  充電站  38號( 683, 100)3個空位  充電站  39號( 196, 101)2個空位  充電站  40號( 541, 102)2個空位  充電站  41號( 187, 105)1個空位  充電站  42號( 472, 105)4個空位  充電站  43號( 597, 108)0個空位  充電站  44號( 169, 109)4個空位  充電站  45號( 366, 113)1個空位  充電站  46號(   1, 114)3個空位  充電站  47號( 337, 115)1個空位  充電站  48號(  44, 116)4個空位  充電站  49號( 655, 120)0個空位  充電站  50號( 979, 121)5個空位  充電站  51號( 595, 122)2個空位  充電站  52號(  85, 123)0個空位  充電站  53號(  18, 127)4個空位  充電站  54號( 466, 127)5個空位  充電站  55號( 261, 129)4個空位  充電站  56號( 735, 129)1個空位  充電站  57號( 821, 129)2個空位  充電站  58號( 119, 133)5個空位  充電站  59號( 487, 133)4個空位  充電站  60號(  97, 135)5個空位  充電站  61號(  49, 143)2個空位  充電站  62號( 659, 147)0個空位  充電站  63號( 883, 155)1個空位  充電站  64號( 915, 156)4個空位  充電站  65號( 208, 157)0個空位  充電站  66號( 628, 159)3個空位  充電站  67號( 749, 161)4個空位  充電站  68號( 251, 164)4個空位  充電站  69號( 695, 168)1個空位  充電站  70號( 580, 172)1個空位  充電站  71號( 104, 173)4個空位  充電站  72號( 125, 180)1個空位  充電站  73號( 958, 183)4個空位  充電站  74號( 126, 184)0個空位  充電站  75號( 567, 194)0個空位  充電站  76號( 927, 195)0個空位  充電站  77號( 266, 197)3個空位  充電站  78號( 669, 197)3個空位  充電站  79號( 233, 202)4個空位  充電站  80號( 992, 203)5個空位  充電站  81號(   7, 205)4個空位  充電站  82號(  84, 208)2個空位  充電站  83號( 501, 208)4個空位  充電站  84號( 282, 212)4個空位  充電站  85號(  16, 217)5個空位  充電站  86號( 665, 218)2個空位  充電站  87號( 295, 220)2個空位  充電站  88號( 650, 231)4個空位  充電站  89號( 990, 231)2個空位  充電站  90號( 573, 232)5個空位  充電站  91號( 251, 236)4個空位  充電站  92號( 341, 238)0個空位  充電站  93號( 520, 238)2個空位  充電站  94號( 780, 240)2個空位  充電站  95號(   3, 244)5個空位  充電站  96號( 880, 248)1個空位  充電站  97號( 768, 253)3個空位  充電站  98號( 268, 256)5個空位  充電站  99號( 743, 259)5個空位  充電站 100號( 311, 261)3個空位  充電站 101號( 191, 262)5個空位  充電站 102號( 645, 268)4個空位  充電站 103號(  45, 286)5個空位  充電站 104號( 151, 288)3個空位  充電站 105號(  15, 290)3個空位  充電站 106號( 244, 294)5個空位  充電站 107號( 813, 297)3個空位  充電站 108號( 874, 297)0個空位  充電站 109號( 345, 303)1個空位  充電站 110號( 743, 315)0個空位  充電站 111號( 504, 316)1個空位  充電站 112號(  85, 318)3個空位  充電站 113號( 409, 322)5個空位  充電站 114號( 144, 329)1個空位  充電站 115號( 821, 333)4個空位  充電站 116號( 330, 337)5個空位  充電站 117號( 613, 337)5個空位  充電站 118號( 344, 339)0個空位  充電站 119號( 534, 340)1個空位  充電站 120號( 897, 343)3個空位  充電站 121號( 572, 344)1個空位  充電站 122號( 903, 345)1個空位  充電站 123號( 868, 350)1個空位  充電站 124號( 945, 356)3個空位  充電站 125號( 990, 357)3個空位  充電站 126號( 189, 366)2個空位  充電站 127號( 876, 366)2個空位  充電站 128號( 749, 371)3個空位  充電站 129號( 177, 377)3個空位  充電站 130號( 746, 385)3個空位  充電站 131號( 983, 391)0個空位  充電站 132號( 200, 392)0個空位  充電站 133號( 621, 393)3個空位  充電站 134號( 157, 397)1個空位  充電站 135號( 177, 400)1個空位  充電站 136號( 136, 401)4個空位  充電站 137號( 138, 401)1個空位  充電站 138號( 580, 402)2個空位  充電站 139號( 459, 410)1個空位  充電站 140號( 421, 413)0個空位  充電站 141號( 788, 414)3個空位  充電站 142號( 494, 416)5個空位  充電站 143號( 493, 418)5個空位  充電站 144號( 751, 421)1個空位  充電站 145號( 313, 423)4個空位  充電站 146號( 534, 423)0個空位  充電站 147號( 226, 430)4個空位  充電站 148號( 728, 430)1個空位  充電站 149號( 916, 436)2個空位  充電站 150號( 138, 444)4個空位  充電站 151號( 754, 449)2個空位  充電站 152號( 885, 450)0個空位  充電站 153號( 112, 452)4個空位  充電站 154號( 367, 453)5個空位  充電站 155號( 653, 460)3個空位  充電站 156號( 770, 461)5個空位  充電站 157號( 667, 466)0個空位  充電站 158號( 542, 468)0個空位  充電站 159號( 514, 469)3個空位  充電站 160號( 918, 472)0個空位  充電站 161號( 313, 475)4個空位  充電站 162號( 985, 475)5個空位  充電站 163號(  36, 491)1個空位  充電站 164號( 303, 495)0個空位  充電站 165號( 118, 496)4個空位  充電站 166號(  85, 499)0個空位  充電站 167號( 134, 501)3個空位  充電站 168號( 316, 502)2個空位  充電站 169號( 124, 504)0個空位  充電站 170號( 456, 504)1個空位  充電站 171號( 674, 506)4個空位  充電站 172號( 371, 507)2個空位  充電站 173號( 308, 508)3個空位  充電站 174號(  26, 510)5個空位  充電站 175號( 569, 510)5個空位  充電站 176號(  51, 512)1個空位  充電站 177號( 250, 514)5個空位  充電站 178號( 856, 517)1個空位  充電站 179號(  76, 522)4個空位  充電站 180號( 859, 529)5個空位  充電站 181號( 520, 543)4個空位  充電站 182號( 188, 550)1個空位  充電站 183號( 615, 558)5個空位  充電站 184號( 309, 559)5個空位  充電站 185號(  97, 560)1個空位  充電站 186號( 348, 560)2個空位  充電站 187號( 308, 564)0個空位  充電站 188號( 531, 564)1個空位  充電站 189號( 747, 567)5個空位  充電站 190號( 479, 577)5個空位  充電站 191號( 204, 579)4個空位  充電站 192號( 655, 581)1個空位  充電站 193號( 817, 582)4個空位  充電站 194號( 954, 582)1個空位  充電站 195號(  23, 586)1個空位  充電站 196號( 302, 586)2個空位  充電站 197號( 666, 595)3個空位  充電站 198號( 963, 597)3個空位  充電站 199號( 358, 602)2個空位  充電站 200號( 984, 605)1個空位  充電站 201號( 575, 606)1個空位  充電站 202號(  43, 607)2個空位  充電站 203號(  51, 612)2個空位  充電站 204號( 391, 617)5個空位  充電站 205號( 483, 618)3個空位  充電站 206號( 804, 619)2個空位  充電站 207號( 270, 620)0個空位  充電站 208號( 763, 620)5個空位  充電站 209號( 849, 624)0個空位  充電站 210號( 216, 625)5個空位  充電站 211號( 186, 627)5個空位  充電站 212號( 871, 631)2個空位  充電站 213號( 195, 634)0個空位  充電站 214號( 565, 635)2個空位  充電站 215號( 414, 642)2個空位  充電站 216號( 952, 642)3個空位  充電站 217號( 797, 645)1個空位  充電站 218號( 303, 646)0個空位  充電站 219號( 477, 649)0個空位  充電站 220號( 343, 650)0個空位  充電站 221號( 930, 650)1個空位  充電站 222號( 759, 656)5個空位  充電站 223號( 556, 657)4個空位  充電站 224號( 981, 658)1個空位  充電站 225號(  72, 674)5個空位  充電站 226號( 422, 686)2個空位  充電站 227號(  18, 689)5個空位  充電站 228號( 521, 689)3個空位  充電站 229號( 983, 690)2個空位  充電站 230號( 630, 693)4個空位  充電站 231號( 261, 694)1個空位  充電站 232號( 420, 696)1個空位  充電站 233號( 417, 703)0個空位  充電站 234號( 329, 705)2個空位  充電站 235號( 494, 705)0個空位  充電站 236號(  48, 706)4個空位  充電站 237號( 555, 706)3個空位  充電站 238號( 747, 706)1個空位  充電站 239號( 236, 715)4個空位  充電站 240號( 705, 724)1個空位  充電站 241號( 762, 743)4個空位  充電站 242號( 499, 746)3個空位  充電站 243號( 888, 749)4個空位  充電站 244號( 497, 751)0個空位  充電站 245號( 150, 754)3個空位  充電站 246號( 415, 754)4個空位  充電站 247號( 647, 757)1個空位  充電站 248號( 810, 757)4個空位  充電站 249號( 337, 759)4個空位  充電站 250號( 173, 761)2個空位  充電站 251號( 297, 774)2個空位  充電站 252號( 921, 774)5個空位  充電站 253號( 642, 775)4個空位  充電站 254號( 560, 776)2個空位  充電站 255號(  19, 777)4個空位  充電站 256號( 688, 778)0個空位  充電站 257號( 268, 781)5個空位  充電站 258號( 312, 786)4個空位  充電站 259號(   0, 789)3個空位  充電站 260號( 535, 793)4個空位  充電站 261號( 227, 802)1個空位  充電站 262號(  96, 812)3個空位  充電站 263號( 650, 812)4個空位  充電站 264號( 905, 818)1個空位  充電站 265號( 381, 824)2個空位  充電站 266號( 270, 825)2個空位  充電站 267號( 355, 828)3個空位  充電站 268號( 349, 829)1個空位  充電站 269號( 415, 836)4個空位  充電站 270號(  71, 839)3個空位  充電站 271號(  82, 839)0個空位  充電站 272號( 258, 841)0個空位  充電站 273號(  85, 843)0個空位  充電站 274號( 167, 845)1個空位  充電站 275號( 261, 851)2個空位  充電站 276號( 319, 854)5個空位  充電站 277號( 147, 859)3個空位  充電站 278號( 680, 860)0個空位  充電站 279號( 307, 871)1個空位  充電站 280號( 306, 873)3個空位  充電站 281號( 450, 874)0個空位  充電站 282號( 932, 883)2個空位  充電站 283號( 975, 892)5個空位  充電站 284號( 261, 894)1個空位  充電站 285號( 497, 895)0個空位  充電站 286號( 747, 906)4個空位  充電站 287號( 601, 911)1個空位  充電站 288號( 683, 911)1個空位  充電站 289號( 221, 916)2個空位  充電站 290號( 326, 916)4個空位  充電站 291號( 909, 916)1個空位  充電站 292號(  45, 927)3個空位  充電站 293號( 439, 933)0個空位  充電站 294號( 719, 944)5個空位  充電站 295號( 685, 947)1個空位  充電站 296號( 610, 950)1個空位  充電站 297號( 241, 951)5個空位  充電站 298號( 457, 955)0個空位  充電站 299號( 701, 957)2個空位  充電站 300號( 313, 958)2個空位  充電站 301號( 539, 959)4個空位  充電站 302號( 211, 979)3個空位  充電站 303號( 415, 979)4個空位  充電站 304號(  22, 987)4個空位  充電站 305號( 907, 995)3個空位 

電動車   1號( 164,   0)                          169.000                         136.015                          32.249                         521.061                          33.242                         340.119                         381.222                         342.374                         707.181                         114.586                         114.586                         737.299                         482.597                          35.355                          36.056                         512.267                          42.544                          90.211                         450.250                         726.482                         545.422                         833.310                         607.381                         485.372                         342.421                         120.370                         468.876                         808.171                         808.171                         808.171                         601.890                          86.683                         785.831                          94.191                         106.005                         104.000                         173.678                         528.546                         105.948                         390.555                         107.490                         325.406                         109.115                         109.115                         231.458                         198.910                         207.735                         166.901                         823.933                         823.933                         447.934                         193.507                         193.507                         327.617                         161.400                         585.390                         669.545                         140.407                         349.311                         150.712                         183.505                         735.518                         735.518                         767.031                         490.486                         490.486                         606.750                         185.648                         556.943                         450.156                         183.109                         184.177                         814.816                         221.840                         221.840                         221.840                         221.840                         542.065                         213.460                         852.522                         258.213                         222.854                         396.021                         242.627                         262.665                         546.374                         256.049                         538.105                         857.693                         470.218                         251.525                         428.229                         428.229                         661.102                         292.330                         757.733                         654.847                         276.319                         634.289                         299.550                         263.388                         550.622                         309.769                         288.293                         326.038                         304.690                         713.730                         352.945                         352.945                         464.172                         464.172                         327.666                         404.610                         329.607                         736.572                         375.666                         561.400                         502.494                         502.494                         809.282                         533.667                         815.565                         786.204                         858.311                         899.847                         366.853                         800.562                         692.724                         377.224                         697.817                         602.742                         602.742                         602.742                         397.062                         400.211                         401.976                         401.842                         578.498                         505.099                         748.847                         748.847                         530.995                         531.945                         722.364                         448.475                         434.447                         434.447                         709.222                         869.253                         444.761                         741.418                         454.981                         454.981                         496.405                         671.358                         761.418                         585.202                         585.202                         585.202                         497.821                         497.821                         948.507                         507.410                         498.128                         498.128                         501.897                         501.897                         524.507                         582.477                         582.477                         718.426                         547.629                         528.015                         528.341                         651.249                         524.321                         521.145                         863.801                         529.366                         873.422                         649.296                         550.523                         717.471                         577.500                         563.994                         589.454                         672.893                         672.893                         813.251                         657.384                         580.380                         760.685                         874.719                         981.236                         602.725                         602.030                         778.479                         997.402                         632.487                        1019.031                         732.227                         618.943                         622.345                         657.433                         695.475                         890.371                         862.091                         862.091                         627.159                         627.159                         627.386                         947.634                         751.017                         751.017                         688.959                        1016.419                         903.722                        1004.617                        1004.617                        1004.617                        1004.617                         885.642                         765.058                        1049.025                         680.250                         732.912                         704.299                         775.996                        1070.916                         835.108                         700.746                         741.587                         724.051                         724.051                         715.466                         715.466                         807.042                         915.601                         718.616                         903.801                         953.757                         817.766                        1041.718                         754.130                         754.130                         794.680                         897.963                         995.171                         778.466                         761.053                         785.344                        1082.647                         910.554                         871.201                         790.414                         787.894                         787.894                         799.812                         805.864                         875.494                         804.471                         814.842                         946.330                        1103.723                         852.094                         831.782                         849.744                         849.392                         872.867                         844.139                         845.005                         845.005                         845.005                         845.005                         856.510                         867.952                         859.168                         882.661                         882.661                         884.473                        1170.262                        1170.262                        1205.564                         899.247                        1077.369                        1077.369                        1010.391                        1048.466                         917.772                         930.215                        1180.712                         934.607                        1095.062                        1095.062                        1080.856                        1049.484                         954.112                        1097.369                        1097.369                         969.518                        1029.712                         980.128                        1010.664                         997.162                        1241.803
電動車   2號( 994,   1)                          661.001                         966.001                         798.006                         309.079                         862.037                         490.065                         449.160                         488.230                         123.911                         717.226                         717.226                          95.126                         348.759                         855.337                         818.665                         320.914                         813.888                         754.404                         386.650                         121.314                         294.184                          61.008                         234.617                         354.820                         498.258                         732.977                         374.190                          85.071                          85.071                          85.071                         248.284                         851.155                          98.980                         829.232                         786.518                         875.171                         695.086                         326.377                         804.241                         464.123                         813.674                         532.259                         832.039                         832.039                         637.909                         999.409                         666.817                         956.935                         120.934                         120.934                         416.944                         984.100                         984.100                         542.826                         744.092                         288.903                         215.205                         884.901                         523.902                         906.954                         955.609                         189.834                         189.834                         173.971                         398.648                         398.648                         292.617                         760.669                         342.476                         447.925                         906.468                         887.244                         185.526                         753.923                         753.923                         753.923                         753.923                         379.527                         787.097                         202.010                        1007.862                         933.246                         534.694                         742.607                        1001.569                         394.119                         732.504                         413.807                         230.035                         480.210                         779.278                         529.948                         529.948                         320.807                        1020.358                         272.039                         338.497                         769.481                         359.951                         730.814                         844.352                         439.420                         990.871                         890.516                        1020.765                         805.201                         346.954                         715.825                         715.825                         582.516                         582.516                         962.689                         667.283                         911.089                         374.370                         744.172                         507.993                         571.420                         571.420                         355.490                         543.813                         355.833                         371.049                         358.366                         356.022                         883.883                         383.600                         443.762                         899.369                         457.121                         541.104                         541.104                         541.104                         925.951                         909.225                         946.659                         944.847                         576.365                         673.429                         461.525                         461.525                         649.788                         651.836                         485.231                         801.152                         879.696                         879.696                         504.774                         441.938                         963.839                         508.236                         990.618                         990.618                         772.938                         571.806                         511.640                         670.391                         670.391                         670.391                         829.721                         829.721                         474.085                        1076.041                        1006.181                        1006.181                         994.786                         994.786                         843.021                         736.514                         736.514                         597.850                         802.599                         853.021                        1093.666                         663.103                        1072.553                         903.717                         534.135                        1055.540                         544.985                         720.028                         975.211                         673.714                         883.509                        1056.925                         854.282                         728.929                         728.929                         617.548                         772.658                         978.869                         671.804                         607.363                         582.375                        1133.608                         906.140                         678.543                         596.806                         875.041                         604.083                         735.925                        1127.669                        1123.641                         862.012                         801.130                         646.548                         660.698                         660.698                         997.326                         997.326                        1022.125                         641.895                         765.504                         765.504                         864.454                         642.375                         673.457                         652.148                         652.148                         652.148                         652.148                         695.881                         788.784                         657.129                        1141.496                         892.418                        1194.119                         834.909                         689.088                         781.895                        1008.731                         901.388                         968.422                         968.422                        1179.805                        1179.805                         830.509                         747.017                        1041.326                         778.621                         777.424                         894.455                         755.473                        1131.081                        1131.081                         949.868                         831.832                         778.069                        1003.102                        1118.768                        1040.835                         776.439                         850.282                         888.246                        1246.114                        1065.587                        1065.587                        1039.879                        1268.456                         915.393                        1109.004                        1210.010                         880.941                         821.833                        1026.206                        1096.883                        1045.108                        1049.576                        1016.103                        1246.665                        1181.637                        1181.637                        1181.637                        1181.637                        1122.403                        1087.766                        1205.642                        1108.544                        1108.544                        1110.733                         884.176                         884.176                         891.203                        1155.309                         938.101                         938.101                         991.236                         961.676                        1197.812                        1132.894                         918.940                        1325.925                         982.280                         982.280                         995.187                        1023.747                        1212.233                         999.892                         999.892                        1174.568                        1060.561                        1252.826                        1136.541                        1384.550                         997.800
電動車   3號( 964,   8)                          631.051                         936.019                         768.010                         279.000                         832.001                         460.001                         419.030                         458.070                          93.343                         687.088                         687.088                          64.327                         318.402                         825.175                         788.429                         290.353                         783.613                         724.051                         355.985                          92.087                         263.388                          62.266                         203.843                         324.052                         467.611                         702.482                         343.402                          74.108                          74.108                          74.108                         217.697                         820.620                          81.253                         798.644                         755.908                         844.597                         664.400                         295.677                         773.610                         433.319                         783.031                         501.471                         801.390                         801.390                         607.148                         968.816                         636.064                         926.317                         113.991                         113.991                         386.208                         953.455                         953.455                         512.021                         713.337                         259.002                         187.323                         854.196                         493.106                         876.252                         924.905                         167.839                         167.839                         155.901                         368.371                         368.371                         263.883                         729.866                         312.987                         417.555                         875.685                         856.449                         175.103                         723.136                         723.136                         723.136                         723.136                         350.351                         756.305                         197.000                         977.066                         902.441                         504.350                         711.857                         970.765                         365.378                         701.787                         385.130                         224.511                         450.618                         748.567                         500.036                         500.036                         296.108                         989.554                         254.275                         313.753                         738.864                         334.428                         700.299                         813.661                         411.535                         960.128                         859.866                         990.013                         774.723                         326.071                         685.701                         685.701                         553.592                         553.592                         932.063                         637.668                         880.591                         355.069                         714.281                         481.084                         543.253                         543.253                         341.634                         516.294                         342.476                         355.218                         348.518                         349.967                         853.691                         368.657                         421.893                         869.212                         435.492                         515.630                         515.630                         515.630                         895.863                         879.223                         916.533                         914.727                         550.175                         645.468                         442.506                         442.506                         622.386                         624.453                         464.691                         772.027                         850.134                         850.134                         483.508                         430.683                         934.009                         488.448                         960.750                         960.750                         744.603                         548.657                         492.793                         644.221                         644.221                         644.221                         801.180                         801.180                         467.472                        1046.171                         976.658                         976.658                         965.375                         965.375                         814.825                         709.986                         709.986                         576.285                         775.016                         824.825                        1063.883                         638.771                        1042.873                         875.118                         520.332                        1026.031                         531.475                         695.242                         946.541                         651.384                         855.936                        1027.810                         827.140                         704.716                         704.716                         599.642                         747.654                         950.600                         651.007                         592.524                         574.087                        1104.339                         878.822                         658.311                         589.001                         848.571                         597.335                         713.390                        1098.655                        1094.708                         836.188                         776.828                         631.602                         644.162                         644.162                         969.635                         969.635                         994.206                         629.903                         743.189                         743.189                         839.319                         634.114                         658.527                         642.900                         642.900                         642.900                         642.900                         679.654                         766.593                         650.222                        1113.203                         868.014                        1165.623                         812.410                         682.265                         762.090                         982.245                         877.086                         942.886                         942.886                        1151.634                        1151.634                         809.002                         730.953                        1014.807                         761.405                         762.253                         872.278                         744.887                        1104.134                        1104.134                         926.238                         813.320                         764.668                         978.330                        1092.103                        1015.699                         767.206                         831.849                         867.779                        1218.354                        1040.166                        1040.166                        1015.080                        1240.668                         894.576                        1083.331                        1183.148                         863.141                         812.146                        1002.868                        1071.972                        1021.411                        1025.800                         993.471                        1219.840                        1155.759                        1155.759                        1155.759                        1155.759                        1097.660                        1063.833                        1179.699                        1084.628                        1084.628                        1086.825                         875.585                         875.585                         884.068                        1131.019                         923.847                         923.847                         973.231                         945.711                        1173.249                        1109.733                         909.664                        1299.662                         967.533                         967.533                         979.572                        1006.320                        1188.267                         984.769                         984.769                        1151.651                        1041.646                        1228.760                        1115.456                        1358.604                         988.645
電動車   4號(  57,   9)                          276.147                          29.833                         139.090                         628.001                          75.000                         447.000                         488.016                         449.055                         814.030                         220.227                         220.227                         844.085                         589.191                          83.546                         121.598                         618.590                         127.577                         187.883                         555.825                         832.564                         651.080                         939.496                         713.124                         590.661                         446.652                         214.972                         573.694                         913.920                         913.920                         913.920                         706.989                         117.796                         891.419                         141.400                         177.654                         109.809                         265.108                         632.580                         166.688                         492.854                         161.604                         425.959                         150.147                         150.147                         326.032                         119.000                         299.393                         107.787                         928.778                         928.778                         549.739                         124.278                         124.278                         425.682                         236.677                         688.538                         773.367                         138.636                         447.522                         132.197                         134.239                         838.804                         838.804                         870.502                         590.374                         590.374                         708.497                         248.316                         657.514                         547.812                         170.602                         184.024                         917.648                         281.114                         281.114                         281.114                         281.114                         640.225                         261.199                         954.914                         202.277                         200.823                         486.556                         303.041                         212.002                         642.919                         318.064                         633.193                         959.048                         562.125                         298.605                         516.537                         516.537                         759.006                         241.124                         857.001                         751.703                         324.854                         730.134                         357.799                         286.295                         642.515                         277.260                         294.410                         284.121                         340.872                         808.999                         411.558                         411.558                         542.271                         542.271                         310.266                         471.034                         331.616                         829.863                         426.747                         645.539                         580.595                         580.595                         903.967                         614.370                         910.281                         879.774                         953.390                         995.788                         380.622                         893.426                         780.966                         387.071                         784.918                         682.314                         682.314                         682.314                         400.679                         409.000                         399.881                         400.281                         654.200                         567.807                         835.695                         835.695                         597.175                         597.810                         807.081                         486.757                         453.654                         453.654                         792.138                         959.276                         442.477                         824.263                         446.401                         446.401                         541.513                         747.407                         844.200                         648.420                         648.420                         648.420                         531.688                         531.688                        1038.432                         482.457                         490.805                         490.805                         497.989                         497.989                         556.893                         635.788                         635.788                         792.274                         588.727                         558.571                         501.958                         716.341                         503.036                         540.624                         946.818                         513.352                         955.826                         706.771                         556.635                         782.793                         604.983                         552.450                         623.123                         729.864                         729.864                         887.392                         707.607                         588.650                         827.519                         951.803                        1064.396                         578.001                         626.860                         845.149                        1080.083                         665.019                        1102.064                         790.401                         598.164                         603.030                         693.700                         743.207                         964.422                         933.679                         933.679                         636.189                         636.189                         631.320                        1024.441                         806.189                         806.189                         726.731                        1096.227                         975.754                        1083.056                        1083.056                        1083.056                        1083.056                         954.680                         817.866                        1129.149                         665.169                         769.125                         681.117                         823.223                        1149.451                         892.292                         714.731                         777.006                         747.262                         747.262                         697.058                         697.058                         856.629                         980.770                         728.339                         964.950                        1017.733                         859.379                        1112.727                         750.782                         750.782                         826.552                         952.683                        1061.373                         800.562                         760.894                         801.764                        1154.002                         963.837                         917.223                         768.940                         800.316                         800.316                         817.774                         782.080                         918.227                         811.017                         803.947                         998.227                        1172.000                         877.041                         843.342                         871.530                         870.439                         901.162                         830.118                         843.206                         843.206                         843.206                         843.206                         866.360                         884.686                         854.751                         897.521                         897.521                         899.165                        1236.730                        1236.730                        1273.740                         908.208                        1131.684                        1131.684                        1053.347                        1097.944                         921.708                         946.050                        1244.409                         918.078                        1145.630                        1145.630                        1128.817                        1091.462                         959.802                        1146.054                        1146.054                         982.923                        1065.281                         982.149                        1033.956                         978.626                        1301.805
電動車   5號( 625,   9)                          292.139                         597.041                         429.029                          60.008                         493.000                         121.000                          80.100                         119.206                         246.100                         348.144                         348.144                         276.261                          25.807                         486.263                         449.695                          56.824                         445.012                         385.876                          47.127                         267.899                          96.255                         373.777                         153.212                          59.464                         137.383                         365.630                          65.031                         350.682                         350.682                         350.682                         154.434                         484.004                         329.369                         462.871                         420.677                         508.498                         331.726                         107.912                         438.754                         125.320                         448.397                         180.624                         466.836                         466.836                         279.100                         632.772                         306.888                         590.771                         371.295                         371.295                         116.914                         618.363                         618.363                         198.003                         383.270                         162.788                         229.817                         520.972                         185.526                         542.826                         591.381                         296.446                         296.446                         325.129                         150.030                         150.030                         196.163                         404.847                         173.727                         169.098                         546.202                         528.433                         375.719                         405.247                         405.247                         405.247                         405.247                         193.080                         436.936                         415.120                         648.336                         576.439                         234.472                         398.570                         643.541                         212.793                         391.690                         223.403                         427.211                         228.983                         437.499                         251.925                         251.925                         278.183                         664.913                         349.494                         282.816                         434.117                         276.449                         402.616                         502.359                         259.771                         642.751                         550.015                         671.611                         475.800                         343.930                         406.000                         406.000                         329.985                         329.985                         622.158                         380.296                         577.721                         378.671                         441.145                         328.219                         343.281                         343.281                         430.744                         339.167                         436.096                         418.724                         472.026                         504.310                         563.511                         436.406                         382.649                         579.765                         394.990                         384.021                         384.021                         384.021                         607.921                         594.630                         626.726                         625.166                         395.568                         434.001                         436.571                         436.571                         427.563                         429.773                         430.836                         518.401                         580.036                         580.036                         433.417                         516.730                         652.989                         458.520                         677.804                         677.804                         513.517                         451.868                         474.688                         473.203                         473.203                         473.203                         560.803                         560.803                         588.860                         761.081                         703.006                         703.006                         695.086                         695.086                         581.833                         523.054                         523.054                         499.410                         559.035                         591.177                         780.898                         504.120                         763.207                         629.007                         558.055                         751.379                         570.225                         544.225                         695.449                         549.091                         634.315                         763.142                         616.709                         562.904                         562.904                         571.181                         586.464                         708.619                         572.786                         604.312                         660.734                         833.866                         661.255                         587.433                         678.224                         650.337                         695.771                         599.090                         834.463                         832.517                         651.475                         625.336                         635.721                         626.390                         626.390                         739.417                         739.417                         758.053                         668.880                         628.869                         628.869                         667.241                         712.473                         658.847                         709.863                         709.863                         709.863                         709.863                         660.731                         651.663                         740.228                         864.890                         706.780                         911.509                         687.907                         769.367                         684.018                         775.707                         716.934                         756.328                         756.328                         904.841                         904.841                         700.506                         707.597                         806.075                         719.462                         746.676                         747.693                         785.346                         883.544                         883.544                         774.032                         748.323                         770.538                         803.395                         877.387                         832.351                         820.269                         766.189                         769.749                         978.294                         850.549                         850.549                         837.674                         999.512                         789.149                         887.273                         961.587                         803.389                         856.085                         850.741                         889.877                         862.358                         865.203                         853.246                         997.906                         953.237                         953.237                         953.237                         953.237                         917.311                         898.700                         975.184                         918.786                         918.786                         921.009                         926.350                         926.350                         949.836                         956.933                         905.259                         905.259                         902.319                         903.863                         992.907                         955.013                         950.424                        1085.875                         939.713                         939.713                         939.917                         941.120                        1017.261                         951.042                         951.042                         998.972                         953.885                        1054.654                         992.472                        1148.953                        1025.534
